fold,account_id,trade_date,true_pnl,pred_var,true_large_loss,pred_loss_proba
2,4003,2025-02-27,2213.8514999999998,-2855.054491554177,0,0.10558215078751952
2,4003,2025-02-28,3006.095385,-3713.7553948561804,0,0.10558215078751952
2,4003,2025-03-03,-180.3947,-4850.730807141312,0,0.09669601422199126
2,4003,2025-03-04,0.0,-3399.895161438099,0,0.09669601422199126
2,4003,2025-03-05,-127.0893,-2851.290565814271,0,0.09669601422199126
2,4003,2025-03-06,-378.674177,-2888.0602510674107,0,0.0656357189676094
2,4003,2025-03-07,-123.08220000000001,-3209.286810993952,0,0.046084095357202766
2,4003,2025-03-10,-86.0156,-2965.33178660019,0,0.046111202400147225
2,4003,2025-03-11,-7.1670110000000165,-3180.5222961501895,0,0.046111202400147225
2,4003,2025-03-12,268.29882999999995,-2753.6619498994537,0,0.046084095357202766
2,4003,2025-03-13,395.47200000000004,-2602.304725403554,0,0.046111202400147225
2,4003,2025-03-14,0.0,-2476.70834197667,0,0.046111202400147225
2,4003,2025-03-17,-530.4730999999999,-1873.5357074218475,0,0.046111202400147225
2,4003,2025-03-18,-237.405,-2236.99366706758,0,0.046111202400147225
2,4003,2025-03-19,-73.80301299999996,-2763.1448413388375,0,0.046111202400147225
2,4003,2025-03-20,-1998.846321,-3053.384820509155,0,0.046084095357202766
2,4003,2025-03-21,28.0594,-5761.193843927524,0,0.046084095357202766
2,4003,2025-03-24,365.362,-2648.9801769615456,0,0.052996637772048855
2,4004,2025-02-24,-27588.270176,-30949.9586939482,0,0.09131867478922609
2,4004,2025-02-25,11178.913912,-40136.676054068805,0,0.12007663809900022
2,4004,2025-02-26,49249.559899,-27210.867606929784,0,0.12007663809900022
2,4004,2025-02-27,4886.665271,-33246.67434599578,0,0.12007663809900022
2,4004,2025-02-28,20446.800267000002,-44897.72012625564,0,0.12007663809900022
2,4004,2025-03-03,51353.45728,-39026.22188289375,0,0.12007663809900022
2,4004,2025-03-04,-7071.356840999999,-33842.15344538281,0,0.12007663809900022
2,4004,2025-03-05,-16218.161820000001,-46835.3528228918,0,0.14483182707226727
2,4004,2025-03-06,33268.405073,-37036.59870055647,0,0.12007663809900022
2,4004,2025-03-07,-79717.933425,-30089.366308146888,1,0.12007663809900022
2,4004,2025-03-10,7047.7856440000005,-32365.553687431795,0,0.12007663809900022
2,4004,2025-03-11,-19610.205834,-23948.8454321206,0,0.12007663809900022
2,4004,2025-03-12,73555.81278200001,-23962.003835150503,0,0.12007663809900022
2,4004,2025-03-13,27301.073512,-37479.54717619738,0,0.12007663809900022
2,4004,2025-03-14,50476.182271,-36852.591424811515,0,0.12007663809900022
2,4004,2025-03-17,-60216.520063,-37611.45115253036,1,0.12007663809900022
2,4004,2025-03-18,-15773.940585,-45447.94979211288,0,0.12007663809900022
2,4004,2025-03-19,-50202.608907,-49627.27332884496,1,0.12007663809900022
2,4004,2025-03-20,5949.546505,-44182.713982513604,0,0.12007663809900022
2,4004,2025-03-21,0.0,-35091.23076407239,0,0.12007663809900022
2,4004,2025-03-24,3360.661715,-42169.24469569949,0,0.09131867478922609
2,4396,2025-02-24,-7087.044799,-9296.62942444106,1,0.12007663809900022
2,4396,2025-02-25,-4625.392425999999,-6146.5107937316825,0,0.09131867478922609
2,4396,2025-02-26,351.30754199999956,-7659.512723834489,0,0.12007663809900022
2,4396,2025-02-27,2853.5235619999994,-6368.431493142166,0,0.12007663809900022
2,4396,2025-02-28,4513.8791619,-8244.77937705174,0,0.14483182707226727
2,4396,2025-03-03,-7991.752208,-8641.039335508452,1,0.12007663809900022
2,4396,2025-03-04,-2580.90931,-8692.653362299863,0,0.12007663809900022
2,4396,2025-03-05,18407.547668,-6975.47549729502,0,0.09131867478922609
2,4396,2025-03-06,2317.5562,-10612.47969364362,0,0.12007663809900022
2,4396,2025-03-07,10903.692770000001,-9988.53095321114,0,0.09131867478922609
2,4396,2025-03-10,-8909.336282,-13103.01552327157,1,0.14483182707226727
2,4396,2025-03-11,8550.989283,-10857.534563243229,0,0.12007663809900022
2,4396,2025-03-12,-3819.654145,-7528.571780604724,0,0.09131867478922609
2,4396,2025-03-13,136.5249,-7095.625669870714,0,0.12007663809900022
2,4396,2025-03-14,1026.5230840000004,-6055.3984941600565,0,0.09131867478922609
2,4396,2025-03-17,151.95095390000012,-6425.126188372614,0,0.12007663809900022
2,4396,2025-03-18,3198.234058,-8431.04555690691,0,0.12007663809900022
2,4396,2025-03-19,-2717.518431,-8986.631156794858,0,0.12007663809900022
2,4396,2025-03-20,-2962.390314,-6170.520853142812,0,0.09131867478922609
2,4396,2025-03-21,-4265.658954,-11248.616127341355,0,0.14483182707226727
2,4396,2025-03-24,0.0,-8619.300835035856,0,0.12007663809900022
2,5093,2025-02-24,286.0179,-988.0426985233281,0,0.08425850742115519
2,5093,2025-02-25,-169.49059999999997,-949.9056658936698,1,0.08425850742115519
2,5093,2025-02-26,30.847800000000007,-985.1661309114978,0,0.08425850742115519
2,5093,2025-02-27,0.0,-825.0225994245068,0,0.08425850742115519
2,5093,2025-02-28,-119.0777,-835.4247155399783,0,0.08425850742115519
2,5093,2025-03-03,0.0,-843.816216545824,0,0.08425850742115519
2,5093,2025-03-04,-27.064899999999994,-595.8751594279619,0,0.13215254579388247
2,5093,2025-03-05,-5.113700000000009,-1068.2256034988366,0,0.08425850742115519
2,5093,2025-03-06,-269.078,-596.8927677378151,1,0.13215254579388247
2,5093,2025-03-07,-135.418,-1106.309620167444,0,0.13215254579388247
2,5093,2025-03-10,0.0,-746.6553804447499,0,0.06363533224762907
2,5093,2025-03-11,-155.86149999999998,-664.9986536931319,1,0.06363533224762907
2,5093,2025-03-12,-231.59519999999998,-1051.9911153727637,1,0.13215254579388247
2,5093,2025-03-13,0.0,-345.8140745963169,0,0.06363533224762907
2,5093,2025-03-14,0.0,-461.7500055529805,0,0.06363533224762907
2,5093,2025-03-17,0.0,-643.0389714663871,0,0.13215254579388247
2,5093,2025-03-18,0.0,-627.1112915895699,0,0.13215254579388247
2,5093,2025-03-19,90.37660000000002,-627.1112915895699,0,0.13215254579388247
2,5093,2025-03-20,253.183,-771.6848231415375,0,0.13215254579388247
2,5093,2025-03-21,-67.8486,-1302.275515302091,0,0.13215254579388247
2,5093,2025-03-24,-118.18910000000001,-416.3209376786713,0,0.06363533224762907
2,5580,2025-02-24,-1193.770187,-7318.704663754945,0,0.12007663809900022
2,5580,2025-02-25,2605.1576669999995,-7185.7851116397,0,0.09131867478922609
2,5580,2025-02-26,4254.055138,-6302.746975402276,0,0.14483182707226727
2,5580,2025-02-27,-2856.436213,-6892.702932743727,0,0.14483182707226727
2,5580,2025-02-28,-4007.0690600000003,-6608.184594392177,0,0.12007663809900022
2,5580,2025-03-03,3432.41636,-5303.482141740663,0,0.12007663809900022
2,5580,2025-03-04,133.20938999999976,-6519.18164694876,0,0.12007663809900022
2,5580,2025-03-05,4021.7380009999997,-7028.391199765467,0,0.12007663809900022
2,5580,2025-03-06,-5150.474066,-8755.043049862414,1,0.12007663809900022
2,5580,2025-03-07,-1546.741473,-7906.944106889259,0,0.14483182707226727
2,5580,2025-03-10,-4830.363168,-6334.505791814975,1,0.12007663809900022
2,5580,2025-03-11,1051.153524,-5524.298869411952,0,0.07132297813205744
2,5580,2025-03-12,4256.514679,-4544.267186836498,0,0.07132297813205744
2,5580,2025-03-13,-835.5997239999999,-5781.03745508122,0,0.09131867478922609
2,5580,2025-03-14,3103.3240239999996,-5994.418475609317,0,0.09131867478922609
2,5580,2025-03-17,-435.919164,-5633.234116222716,0,0.09131867478922609
2,5580,2025-03-18,6.001730999999836,-6839.658065518966,0,0.12007663809900022
2,5580,2025-03-19,1233.7581559999999,-6046.125317701948,0,0.09131867478922609
2,5580,2025-03-20,-393.3917959999999,-6177.992611395789,0,0.09131867478922609
2,5580,2025-03-21,3702.97659,-4422.917840792934,0,0.06956116909750877
2,5580,2025-03-24,0.0,-4254.0561875818585,0,0.09669601422199126
3,3942,2025-03-25,0.0,-3175.394670804804,0,0.06655684820805387
3,3942,2025-03-26,1003.5627630000001,-3175.394670804804,0,0.06655684820805387
3,3942,2025-03-27,0.0,-2734.6868357260505,0,0.06655684820805387
3,3942,2025-03-28,1312.464179,-2734.53205216006,0,0.06655684820805387
3,3942,2025-03-31,1860.039876,-3444.8342232090267,0,0.06655684820805387
3,3942,2025-04-01,1012.663176,-2450.9670968798673,0,0.06655684820805387
3,3942,2025-04-02,1947.733578,-2632.114815352206,0,0.06655684820805387
3,3942,2025-04-03,4782.321659,-3328.5706779314346,0,0.06655684820805387
3,3942,2025-04-04,-4111.224560000001,-3613.1453543845305,1,0.09634960086777263
3,3942,2025-04-07,-1419.35602102,-4808.162298667447,0,0.09634960086777263
3,3942,2025-04-08,-2843.865647,-5645.313319446963,0,0.08059856590287015
3,3942,2025-04-09,0.0,-5054.929753540818,0,0.09246881823648828
3,3942,2025-04-10,-1178.555065,-4584.562290042904,0,0.08059856590287015
3,3942,2025-04-11,33.92986899999997,-4674.438551742418,0,0.04797281752210523
3,3942,2025-04-14,-578.6174,-4556.485945148395,0,0.04797281752210523
3,3942,2025-04-15,-77.04940900000003,-4721.268682102849,0,0.04797281752210523
3,3942,2025-04-16,-112.07950900000014,-2943.835558090801,0,0.06655684820805387
3,3942,2025-04-17,0.0,-2315.2166454851235,0,0.06655684820805387
3,3942,2025-04-18,-1014.034486,-1773.717761678253,0,0.06655684820805387
3,3942,2025-04-21,1142.5035,-1975.4858931921206,0,0.06655684820805387
3,3942,2025-04-22,86.75890999999989,-2628.446148094064,0,0.06655684820805387
3,3943,2025-03-25,0.0,-3791.1901801211934,0,0.0446354081803444
3,3943,2025-03-26,1047.7707,-3712.964706204469,0,0.0446354081803444
3,3943,2025-03-27,0.0,-4052.2836288465132,0,0.06655684820805387
3,3943,2025-03-28,-4565.804927,-2886.540762989153,0,0.0446354081803444
3,3943,2025-03-31,-48.81090999999998,-3218.064744734435,0,0.0446354081803444
3,3943,2025-04-01,675.96486,-5053.83795140277,0,0.04797281752210523
3,3943,2025-04-02,-8696.268934,-6574.922790177432,0,0.04797281752210523
3,3943,2025-04-03,-18155.076430999998,-6407.540540563466,1,0.04797281752210523
3,3943,2025-04-04,872.95809,-5780.9873827919955,0,0.08853119145579248
3,3943,2025-04-07,-4295.618445,-8386.009293738914,0,0.08059856590287015
3,3943,2025-04-08,0.0,-8039.171965360766,0,0.04797281752210523
3,3943,2025-04-09,0.0,-7166.34130295903,0,0.04797281752210523
3,3943,2025-04-10,0.0,-6951.744824522286,0,0.04797281752210523
3,3943,2025-04-11,0.0,-7009.608395053132,0,0.04797281752210523
3,3943,2025-04-14,0.0,-7358.912341859918,0,0.04797281752210523
3,3943,2025-04-15,0.0,-7768.961400831344,0,0.04797281752210523
3,3943,2025-04-16,0.0,-4645.861876691153,0,0.0446354081803444
3,3943,2025-04-17,0.0,-4717.478198293638,0,0.0446354081803444
3,3943,2025-04-18,0.0,-3261.4863536928606,0,0.0446354081803444
3,3943,2025-04-21,0.0,-3361.6172193457096,0,0.0446354081803444
3,3943,2025-04-22,0.0,-3080.69541267246,0,0.0446354081803444
3,3946,2025-03-25,1885.2412,-2838.8963184645704,0,0.06655684820805387
3,3946,2025-03-26,-773.6370099999999,-3263.2223196408304,0,0.06655684820805387
3,3946,2025-03-27,194.541,-3667.560324737905,0,0.06655684820805387
3,3946,2025-03-28,-1732.5089999999998,-2251.0349820549186,0,0.06655684820805387
3,3946,2025-03-31,678.4411000000001,-3023.5346935099856,0,0.0446354081803444
3,3946,2025-04-01,-2652.2336999999998,-2582.0774349529347,0,0.06655684820805387
3,3946,2025-04-02,-197.893804,-2269.683824928983,0,0.0446354081803444
3,3946,2025-04-03,-746.66082,-2619.396119251308,0,0.0446354081803444
3,3946,2025-04-04,-387.88399999999996,-2205.0454566118774,0,0.0446354081803444
3,3946,2025-04-07,-489.73506,-1918.529502844269,0,0.0446354081803444
3,3946,2025-04-08,-1614.551522,-2060.6064640645495,0,0.0446354081803444
3,3946,2025-04-09,-385.4587,-2161.574551515811,0,0.0446354081803444
3,3946,2025-04-10,-217.67585,-1748.1327228597638,0,0.0446354081803444
3,3946,2025-04-11,329.5575999999999,-1466.1650846789637,0,0.0446354081803444
3,3946,2025-04-14,-484.9865,-1617.0781180323147,0,0.0446354081803444
3,3946,2025-04-15,876.6177,-1342.7150051996134,0,0.0446354081803444
3,3946,2025-04-16,15.733398999999963,-1585.0740900863627,0,0.0446354081803444
3,3946,2025-04-17,0.0,-2141.570797272531,0,0.0446354081803444
3,3946,2025-04-18,-1040.6108,-1657.2278668348888,0,0.0446354081803444
3,3946,2025-04-21,973.108177,-1626.1406297902533,0,0.0446354081803444
3,3946,2025-04-22,-902.305964,-1823.8683758250677,0,0.0446354081803444
3,3950,2025-03-25,-6719.033449,-17695.051832846213,0,0.09246881823648828
3,3950,2025-03-26,-573.9499340000011,-17524.388207408112,0,0.09246881823648828
3,3950,2025-03-27,10207.93985,-19230.389852954773,0,0.09246881823648828
3,3950,2025-03-28,8815.791559000001,-14547.154754220945,0,0.09246881823648828
3,3950,2025-03-31,3690.897606999999,-19129.30980222845,0,0.09246881823648828
3,3950,2025-04-01,-42575.36415,-14353.997867214059,1,0.09246881823648828
3,3950,2025-04-02,803.585,-17236.603852859018,0,0.09246881823648828
3,3950,2025-04-03,1565.28898,-15407.209266572729,0,0.09246881823648828
3,3950,2025-04-04,-8529.5373156,-15829.031178939082,0,0.09246881823648828
3,3950,2025-04-07,-1244.3877830000001,-20528.37307110381,0,0.0446354081803444
3,3950,2025-04-08,1554.904629,-16964.293107253943,0,0.09246881823648828
3,3950,2025-04-09,675.16856,-15823.412364856602,0,0.09246881823648828
3,3950,2025-04-10,772.5536259999999,-15635.630822465277,0,0.09246881823648828
3,3950,2025-04-11,6668.389338000002,-14558.93699076729,0,0.09246881823648828
3,3950,2025-04-14,-10220.276724,-10788.837709184641,0,0.09246881823648828
3,3950,2025-04-15,-1155.3905340000001,-10048.93683402785,0,0.09246881823648828
3,3950,2025-04-16,15554.050817000001,-11697.533213367775,0,0.09246881823648828
3,3950,2025-04-17,0.0,-14433.221610497414,0,0.1048072415667184
3,3950,2025-04-18,292.3767,-16640.264452224124,0,0.08059856590287015
3,3950,2025-04-21,1122.6971419999998,-10062.258655166142,0,0.09246881823648828
3,3950,2025-04-22,-2745.111211,-13096.205506071312,0,0.09246881823648828
3,3951,2025-03-25,0.0,-6433.5794482868105,0,0.08059856590287015
3,3951,2025-03-26,0.0,-4957.1537530055,0,0.08059856590287015
3,3951,2025-03-27,1268.5930199999998,-4957.1537530055,0,0.08059856590287015
3,3951,2025-03-28,857.6013,-5791.161835076338,0,0.09246881823648828
3,3951,2025-03-31,5069.287,-4201.521090638642,0,0.08059856590287015
3,3951,2025-04-01,2942.9014829999996,-4166.815613132872,0,0.06655684820805387
3,3951,2025-04-02,-7522.166806,-6375.4738160649695,1,0.09246881823648828
3,3951,2025-04-03,35.751884,-6385.045995910703,0,0.09246881823648828
3,3951,2025-04-04,2905.768774,-5347.839571482177,0,0.08059856590287015
3,3951,2025-04-07,-6739.235419999999,-8072.812857686461,1,0.1048072415667184
3,3951,2025-04-08,-7831.3330750000005,-5931.03534220612,1,0.1048072415667184
3,3951,2025-04-09,-4381.58758,-4909.984811552149,0,0.09246881823648828
3,3951,2025-04-10,0.0,-5586.360959966258,0,0.09246881823648828
3,3951,2025-04-11,0.0,-5097.4748957802485,0,0.0446354081803444
3,3951,2025-04-14,0.0,-5667.09840209762,0,0.0446354081803444
3,3951,2025-04-15,0.0,-5741.955856306714,0,0.04797281752210523
3,3951,2025-04-16,0.0,-5243.11179401,0,0.04797281752210523
3,3951,2025-04-17,0.0,-5171.761823648282,0,0.04797281752210523
3,3951,2025-04-18,4030.6137,-4845.435437719787,0,0.04797281752210523
3,3951,2025-04-21,40.462600000000066,-3082.4226652865223,0,0.0446354081803444
3,3951,2025-04-22,-1147.7811380000003,-3892.658675966769,0,0.0446354081803444
3,3956,2025-03-25,2040.7407150000001,-3706.568144550919,0,0.0446354081803444
3,3956,2025-03-26,0.0,-6074.079067852971,0,0.0446354081803444
3,3956,2025-03-27,-1300.7755,-4852.874161509022,0,0.0446354081803444
3,3956,2025-03-28,5021.9068,-3966.19905866998,0,0.0446354081803444
3,3956,2025-03-31,12261.4759,-3208.712964532364,0,0.0446354081803444
3,3956,2025-04-01,0.0,-8834.795548883256,0,0.09246881823648828
3,3956,2025-04-02,3136.34709,-9153.862715593106,0,0.08059856590287015
3,3956,2025-04-03,3311.955719,-6487.966809598967,0,0.04797281752210523
3,3956,2025-04-04,19522.078418999998,-7013.659154230189,0,0.09246881823648828
3,3956,2025-04-07,0.0,-9774.258493987587,0,0.09246881823648828
3,3956,2025-04-08,-3928.07505,-11599.678172449905,0,0.11192266413924697
3,3956,2025-04-09,0.0,-8372.669129829153,0,0.11192266413924697
3,3956,2025-04-10,0.0,-6806.185475985085,0,0.04797281752210523
3,3956,2025-04-11,-3043.617547,-6807.536557688592,0,0.04797281752210523
3,3956,2025-04-14,-1031.939941,-6502.812074980907,0,0.04797281752210523
3,3956,2025-04-15,-618.6264899999999,-6395.173454080398,0,0.09246881823648828
3,3956,2025-04-16,-4589.20771,-6382.438650675482,1,0.09246881823648828
3,3956,2025-04-17,0.0,-4008.5874839751077,0,0.0446354081803444
3,3956,2025-04-18,2232.00372,-4102.864741842674,0,0.0446354081803444
3,3956,2025-04-21,-125.55372499999976,-5034.173034751732,0,0.0446354081803444
3,3956,2025-04-22,1977.9962330000003,-7888.011881512805,0,0.09246881823648828
3,4003,2025-03-25,355.12960000000004,-2709.9290888869177,0,0.0446354081803444
3,4003,2025-03-26,-66.8636,-2630.558240126733,0,0.0446354081803444
3,4003,2025-03-27,-1018.423858,-2134.624975576015,0,0.0446354081803444
3,4003,2025-03-28,-4997.646108,-2124.711119259832,0,0.0446354081803444
3,4003,2025-03-31,0.0,-3052.613098764263,0,0.0446354081803444
3,4003,2025-04-01,-190.6279,-2877.8874800911385,0,0.0446354081803444
3,4003,2025-04-02,0.0,-2293.6320169186224,0,0.0446354081803444
3,4003,2025-04-03,-6216.05012,-2146.1326820740824,0,0.0446354081803444
3,4003,2025-04-04,-248.1372,-3504.388076913978,0,0.0446354081803444
3,4003,2025-04-07,0.0,-4535.464265065437,0,0.0446354081803444
3,4003,2025-04-08,0.0,-4658.7529414097735,0,0.0446354081803444
3,4003,2025-04-09,393.4427,-4830.218246063352,0,0.059869737490790886
3,4003,2025-04-10,-73.4142,-4774.753307374133,0,0.059869737490790886
3,4003,2025-04-11,-70.948003,-4677.404678995521,0,0.059869737490790886
3,4003,2025-04-14,0.0,-4771.995526452003,0,0.059869737490790886
3,4003,2025-04-15,0.0,-4418.590096673814,0,0.059869737490790886
3,4003,2025-04-16,0.0,-970.1357977155454,0,0.0446354081803444
3,4003,2025-04-17,0.0,-1089.9211831244936,0,0.0446354081803444
3,4003,2025-04-18,0.0,-1089.9211831244936,0,0.0446354081803444
3,4003,2025-04-21,1613.7567,-1089.9211831244936,0,0.0446354081803444
3,4003,2025-04-22,339.909286,-3187.9470632554767,0,0.0446354081803444
3,4004,2025-03-25,4406.152411,-28060.433486579364,0,0.09246881823648828
3,4004,2025-03-26,14389.353625,-25381.80207343442,0,0.09246881823648828
3,4004,2025-03-27,20668.717891,-24429.893205792585,0,0.1048072415667184
3,4004,2025-03-28,-16363.034637,-38180.064522539964,0,0.1048072415667184
3,4004,2025-03-31,35747.559892,-39006.949080532104,0,0.1048072415667184
3,4004,2025-04-01,32720.903051999998,-37324.845760191216,0,0.09246881823648828
3,4004,2025-04-02,6469.392583,-39004.27019495858,0,0.09246881823648828
3,4004,2025-04-03,0.0,-33897.42285266794,0,0.09246881823648828
3,4004,2025-04-04,14932.87759,-22182.483912499873,0,0.08059856590287015
3,4004,2025-04-07,0.0,-30833.062482699544,0,0.09246881823648828
3,4004,2025-04-08,-25283.89587,-23412.201045471655,0,0.08059856590287015
3,4004,2025-04-09,952.5563999999999,-20331.37816100212,0,0.09246881823648828
3,4004,2025-04-10,-4062.4229,-26738.929146052553,0,0.09246881823648828
3,4004,2025-04-11,-41087.117927,-12117.647028543965,0,0.08059856590287015
3,4004,2025-04-14,0.0,-17943.148359914914,0,0.09246881823648828
3,4004,2025-04-15,0.0,-20413.384552042073,0,0.08059856590287015
3,4004,2025-04-16,-38512.388289,-12542.178715283908,0,0.08059856590287015
3,4004,2025-04-17,0.0,-13914.765152077853,0,0.07947395339468677
3,4004,2025-04-18,-4212.6727869999995,-13983.354570897563,0,0.07947395339468677
3,4004,2025-04-21,76.62782700000025,-16293.807658324733,0,0.07947395339468677
3,4004,2025-04-22,-6350.2870490000005,-17277.63826875345,0,0.09246881823648828
3,4396,2025-03-25,9689.586811000001,-7183.692071672642,0,0.08059856590287015
3,4396,2025-03-26,-5460.6623,-10035.19770068326,0,0.09246881823648828
3,4396,2025-03-27,318.21159,-6214.23134330795,0,0.08059856590287015
3,4396,2025-03-28,168.68370000000013,-6026.021423008194,0,0.09246881823648828
3,4396,2025-03-31,-1822.9506810000003,-7034.077392407874,0,0.09246881823648828
3,4396,2025-04-01,3471.49078,-6769.163762122172,0,0.09246881823648828
3,4396,2025-04-02,9994.607288000001,-5908.582267821165,0,0.08059856590287015
3,4396,2025-04-03,4680.581826000001,-7383.96801594437,0,0.09246881823648828
3,4396,2025-04-04,4344.0091999999995,-8983.940068904982,0,0.1048072415667184
3,4396,2025-04-07,10441.854562,-7597.049201008972,0,0.09246881823648828
3,4396,2025-04-08,6545.3428,-7727.523193585459,0,0.09246881823648828
3,4396,2025-04-09,-4563.937332,-8756.834137746835,0,0.09246881823648828
3,4396,2025-04-10,3042.16163,-6644.916364588357,0,0.11192266413924697
3,4396,2025-04-11,-12287.05166,-7614.404661590571,1,0.09246881823648828
3,4396,2025-04-14,-2326.12273,-6888.57376107316,0,0.09246881823648828
3,4396,2025-04-15,7742.003584,-6516.115628008893,0,0.09246881823648828
3,4396,2025-04-16,19168.811261,-9444.307527093446,0,0.09246881823648828
3,4396,2025-04-17,0.0,-9662.456198220214,0,0.1048072415667184
3,4396,2025-04-18,-1428.7288900000003,-10387.478526526747,0,0.08059856590287015
3,4396,2025-04-21,-3405.4834249999994,-6853.697514197407,0,0.09246881823648828
3,4396,2025-04-22,12466.58509,-6538.974852830718,0,0.09246881823648828
3,5093,2025-03-25,-42.9333,-688.6839339197379,0,0.0446354081803444
3,5093,2025-03-26,-191.1332,-573.7439114308393,1,0.0446354081803444
3,5093,2025-03-27,-1.328,-573.7439114308393,0,0.0446354081803444
3,5093,2025-03-28,-218.36700000000002,-575.1917440320788,1,0.0446354081803444
3,5093,2025-03-31,0.0,-573.7439114308393,0,0.0446354081803444
3,5093,2025-04-01,0.0,-554.5012743946343,0,0.0446354081803444
3,5093,2025-04-02,287.70009999999996,-554.5012743946343,0,0.0446354081803444
3,5093,2025-04-03,-24.269699999999986,-968.2999201979158,0,0.0446354081803444
3,5093,2025-04-04,-121.40350000000001,-669.4412968835331,0,0.0446354081803444
3,5093,2025-04-07,-36.357499999999995,-669.4412968835331,0,0.0446354081803444
3,5093,2025-04-08,-15.232399979999997,-554.5012743946343,0,0.0446354081803444
3,5093,2025-04-09,104.72919999999999,-931.0273152494153,0,0.0446354081803444
3,5093,2025-04-10,-137.61849999999998,-660.1740056198785,1,0.0446354081803444
3,5093,2025-04-11,-49.7757,-688.6839339197379,0,0.0446354081803444
3,5093,2025-04-14,-109.766415,-554.5012743946343,0,0.0446354081803444
3,5093,2025-04-15,-1.0705,-555.9491069958738,0,0.0446354081803444
3,5093,2025-04-16,-184.83771,-555.9491069958738,1,0.0446354081803444
3,5093,2025-04-17,0.0,-554.5012743946343,0,0.09634960086777263
3,5093,2025-04-18,-22.7058,-554.5012743946343,0,0.09634960086777263
3,5093,2025-04-21,-12.232700000000001,-555.9491069958738,0,0.0446354081803444
3,5093,2025-04-22,195.2081,-554.5012743946343,0,0.0446354081803444
3,5580,2025-03-25,0.0,-3653.152042558758,0,0.0446354081803444
3,5580,2025-03-26,-1192.7982269999998,-3029.528984483544,0,0.0446354081803444
3,5580,2025-03-27,-953.940831,-4162.293926601547,0,0.0446354081803444
3,5580,2025-03-28,2079.362,-3054.9682634700803,0,0.0446354081803444
3,5580,2025-03-31,0.0,-3688.1464998465035,0,0.0446354081803444
3,5580,2025-04-01,-2907.7313580000005,-3636.663823261372,0,0.0446354081803444
3,5580,2025-04-02,1094.575724,-4298.162232515239,0,0.0446354081803444
3,5580,2025-04-03,13024.937187,-4804.755137870422,0,0.0446354081803444
3,5580,2025-04-04,5888.6631,-7134.987178235167,0,0.0446354081803444
3,5580,2025-04-07,2219.6813150000003,-7679.504354239569,0,0.09246881823648828
3,5580,2025-04-08,-3354.214259,-8469.814146167457,0,0.08059856590287015
3,5580,2025-04-09,-818.35835,-7824.7303384437155,0,0.09246881823648828
3,5580,2025-04-10,0.0,-6362.5213624959715,0,0.08059856590287015
3,5580,2025-04-11,2011.5475,-5885.393232523225,0,0.08059856590287015
3,5580,2025-04-14,0.0,-6415.177485582929,0,0.04797281752210523
3,5580,2025-04-15,-4371.3409,-6389.699585615068,0,0.07947395339468677
3,5580,2025-04-16,-3981.2778,-7797.196678621612,0,0.09246881823648828
3,5580,2025-04-17,0.0,-6925.5109518802365,0,0.08059856590287015
3,5580,2025-04-18,0.0,-6772.295435132228,0,0.08059856590287015
3,5580,2025-04-21,0.0,-6772.295435132228,0,0.04797281752210523
3,5580,2025-04-22,0.0,-6787.916045507967,0,0.04797281752210523
4,3942,2025-04-23,1124.559681,-3364.7530241887102,0,0.08897277864247341
4,3942,2025-04-24,1799.3469699999998,-3331.8272738120954,0,0.08897277864247341
4,3942,2025-04-25,-668.75061,-3349.3862095530144,0,0.08897277864247341
4,3942,2025-04-28,1116.43192,-3357.229727841303,0,0.08897277864247341
4,3942,2025-04-29,-1074.1351189999998,-3794.558771410359,0,0.08897277864247341
4,3942,2025-04-30,1031.540768,-4018.462413274721,0,0.08897277864247341
4,3942,2025-05-01,-1507.3671880000002,-3179.047706619123,0,0.08897277864247341
4,3942,2025-05-02,-1314.327955,-3292.713885420447,0,0.08897277864247341
4,3942,2025-05-05,3100.499031,-2859.5339643715356,0,0.08897277864247341
4,3942,2025-05-06,-2821.1741230000002,-2821.07689195639,0,0.08897277864247341
4,3942,2025-05-07,-239.96425799999994,-3651.2736413704642,0,0.06305113157865232
4,3942,2025-05-08,2061.613692,-3894.0680367938044,0,0.08745402824976786
4,3942,2025-05-09,-2135.02944,-3226.705281419141,0,0.04483015000909435
4,3942,2025-05-12,4245.4849189999995,-5710.722359700105,0,0.10126113016349707
4,3942,2025-05-13,-663.0814859999999,-5818.1559935799505,0,0.07085475449590396
4,3942,2025-05-14,5835.731317000001,-5642.390238973467,0,0.10126113016349707
4,3942,2025-05-15,3343.8555,-6292.180758785018,0,0.10126113016349707
4,3942,2025-05-16,-1372.22441,-6414.275137650529,0,0.10126113016349707
4,3942,2025-05-19,-2092.47269,-5957.024767562801,0,0.10126113016349707
4,3942,2025-05-20,785.928532,-6176.631659752102,0,0.10126113016349707
4,3942,2025-05-21,-1004.6863039999998,-5192.482259662396,0,0.04483015000909435
4,3943,2025-04-23,0.0,-3133.5086743089464,0,0.04483015000909435
4,3943,2025-04-24,0.0,-2463.6176457932715,0,0.04483015000909435
4,3943,2025-04-25,0.0,-2463.6176457932715,0,0.04483015000909435
4,3943,2025-04-28,0.0,-2463.6176457932715,0,0.04483015000909435
4,3943,2025-04-29,0.0,-2463.6176457932715,0,0.04483015000909435
4,3943,2025-04-30,0.0,-2524.0448332868273,0,0.04483015000909435
